group,residual,angle,file_a,split_a,file_b,split_b,class
161,3.23,292.0,data_clean\train\ok_front\cast_ok_0_2134.jpeg,train,data_clean\train\ok_front\cast_ok_0_2783.jpeg,train,ok_front
866,3.23,0.0,data_clean\train\ok_front\cast_ok_0_1158.jpeg,train,data_clean\train\ok_front\cast_ok_0_3573.jpeg,train,ok_front
336,3.23,102.0,data_clean\train\ok_front\cast_ok_0_7272.jpeg,train,data_clean\train\ok_front\cast_ok_0_9619.jpeg,train,ok_front
63,3.24,352.0,data_clean\train\ok_front\cast_ok_0_350.jpeg,train,data_clean\train\ok_front\cast_ok_0_3737.jpeg,train,ok_front
143,3.24,346.0,data_clean\train\ok_front\cast_ok_0_1545.jpeg,train,data_clean\train\ok_front\cast_ok_0_7870.jpeg,train,ok_front
1087,3.24,188.0,data_clean\train\def_front\cast_def_0_3460.jpeg,train,data_clean\train\def_front\cast_def_0_9404.jpeg,train,def_front
8,3.24,264.0,data_clean\train\ok_front\cast_ok_0_6982.jpeg,train,data_clean\train\ok_front\cast_ok_0_7367.jpeg,train,ok_front
57,3.24,180.0,data_clean\train\ok_front\cast_ok_0_6379.jpeg,train,data_clean\train\ok_front\cast_ok_0_8601.jpeg,train,ok_front
154,3.24,32.0,data_clean\train\ok_front\cast_ok_0_6913.jpeg,train,data_clean\val\ok_front\cast_ok_0_2752.jpeg,val,ok_front
55,3.24,334.0,data_clean\train\ok_front\cast_ok_0_316.jpeg,train,data_clean\train\ok_front\cast_ok_0_3819.jpeg,train,ok_front
1168,3.24,8.0,data_clean\train\def_front\cast_def_0_3084.jpeg,train,data_clean\train\def_front\cast_def_0_6791.jpeg,train,def_front
154,3.24,338.0,data_clean\train\ok_front\cast_ok_0_1771.jpeg,train,data_clean\train\ok_front\cast_ok_0_6913.jpeg,train,ok_front
554,3.24,22.0,data_clean\train\ok_front\cast_ok_0_313.jpeg,train,data_clean\val\ok_front\cast_ok_0_2831.jpeg,val,ok_front
371,3.24,12.0,data_clean\train\def_front\cast_def_0_5887.jpeg,train,data_clean\train\def_front\cast_def_0_7234.jpeg,train,def_front
360,3.24,338.0,data_clean\train\def_front\cast_def_0_4639.jpeg,train,data_clean\train\def_front\cast_def_0_8503.jpeg,train,def_front
521,3.24,26.0,data_clean\train\ok_front\cast_ok_0_7162.jpeg,train,data_clean\train\ok_front\cast_ok_0_7257.jpeg,train,ok_front
127,3.24,22.0,data_clean\train\ok_front\cast_ok_0_3508.jpeg,train,data_clean\train\ok_front\cast_ok_0_3640.jpeg,train,ok_front
574,3.24,180.0,data_clean\train\ok_front\cast_ok_0_7133.jpeg,train,data_clean\val\ok_front\cast_ok_0_1174.jpeg,val,ok_front
639,3.24,16.0,data_clean\train\ok_front\cast_ok_0_4923.jpeg,train,data_clean\train\ok_front\cast_ok_0_9055.jpeg,train,ok_front
326,3.24,28.0,data_clean\train\ok_front\cast_ok_0_3584.jpeg,train,data_clean\train\ok_front\cast_ok_0_7051.jpeg,train,ok_front
1605,3.24,256.0,data_clean\train\def_front\cast_def_0_3233.jpeg,train,data_clean\train\def_front\cast_def_0_7541.jpeg,train,def_front
1765,3.24,26.0,data_clean\train\ok_front\cast_ok_0_1699.jpeg,train,data_clean\train\ok_front\cast_ok_0_5414.jpeg,train,ok_front
86,3.24,358.0,data_clean\train\def_front\cast_def_0_3566.jpeg,train,data_clean\train\def_front\cast_def_0_6322.jpeg,train,def_front
27,3.24,334.0,data_clean\train\def_front\cast_def_0_5080.jpeg,train,data_clean\train\def_front\cast_def_0_6834.jpeg,train,def_front
1211,3.24,64.0,data_clean\train\def_front\cast_def_0_7030.jpeg,train,data_clean\train\def_front\cast_def_0_7765.jpeg,train,def_front
634,3.24,306.0,data_clean\train\ok_front\cast_ok_0_4569.jpeg,train,data_clean\train\ok_front\cast_ok_0_581.jpeg,train,ok_front
170,3.24,8.0,data_clean\train\ok_front\cast_ok_0_3678.jpeg,train,data_clean\val\ok_front\cast_ok_0_942.jpeg,val,ok_front
568,3.25,22.0,data_clean\train\ok_front\cast_ok_0_6810.jpeg,train,data_clean\val\ok_front\cast_ok_0_975.jpeg,val,ok_front
566,3.25,344.0,data_clean\train\ok_front\cast_ok_0_2087.jpeg,train,data_clean\train\ok_front\cast_ok_0_9324.jpeg,train,ok_front
56,3.25,350.0,data_clean\train\ok_front\cast_ok_0_2482.jpeg,train,data_clean\train\ok_front\cast_ok_0_3588.jpeg,train,ok_front
1122,3.25,16.0,data_clean\train\def_front\cast_def_0_374.jpeg,train,data_clean\train\def_front\cast_def_0_5311.jpeg,train,def_front
953,3.25,264.0,data_clean\train\ok_front\cast_ok_0_6183.jpeg,train,data_clean\train\ok_front\cast_ok_0_8637.jpeg,train,ok_front
971,3.25,6.0,data_clean\train\ok_front\cast_ok_0_7883.jpeg,train,data_clean\train\ok_front\cast_ok_0_9836.jpeg,train,ok_front
173,3.25,242.0,data_clean\train\ok_front\cast_ok_0_6906.jpeg,train,data_clean\train\ok_front\cast_ok_0_8800.jpeg,train,ok_front
908,3.25,0.0,data_clean\train\ok_front\cast_ok_0_1673.jpeg,train,data_clean\train\ok_front\cast_ok_0_220.jpeg,train,ok_front
265,3.25,152.0,data_clean\train\ok_front\cast_ok_0_1062.jpeg,train,data_clean\train\ok_front\cast_ok_0_9149.jpeg,train,ok_front
332,3.25,126.0,data_clean\train\ok_front\cast_ok_0_2985.jpeg,train,data_clean\train\ok_front\cast_ok_0_6418.jpeg,train,ok_front
261,3.25,304.0,data_clean\train\def_front\cast_def_0_7057.jpeg,train,data_clean\train\ok_front\cast_ok_0_4513.jpeg,train,def_front
924,3.25,320.0,data_clean\train\ok_front\cast_ok_0_1869.jpeg,train,data_clean\train\ok_front\cast_ok_0_2534.jpeg,train,ok_front
146,3.25,6.0,data_clean\train\ok_front\cast_ok_0_427.jpeg,train,data_clean\train\ok_front\cast_ok_0_4975.jpeg,train,ok_front
45,3.25,44.0,data_clean\train\ok_front\cast_ok_0_3460.jpeg,train,data_clean\train\ok_front\cast_ok_0_8513.jpeg,train,ok_front
119,3.25,26.0,data_clean\train\def_front\cast_def_0_6525.jpeg,train,data_clean\train\def_front\cast_def_0_7208.jpeg,train,def_front
949,3.25,36.0,data_clean\train\ok_front\cast_ok_0_2195.jpeg,train,data_clean\train\ok_front\cast_ok_0_3047.jpeg,train,ok_front
460,3.25,6.0,data_clean\train\def_front\cast_def_0_4171.jpeg,train,data_clean\train\def_front\cast_def_0_4758.jpeg,train,def_front
1603,3.25,340.0,data_clean\train\def_front\cast_def_0_6833.jpeg,train,data_clean\train\def_front\cast_def_0_9945.jpeg,train,def_front
1235,3.25,350.0,data_clean\train\def_front\cast_def_0_5604.jpeg,train,data_clean\train\def_front\cast_def_0_6648.jpeg,train,def_front
116,3.25,184.0,data_clean\train\def_front\cast_def_0_2948.jpeg,train,data_clean\train\def_front\cast_def_0_6171.jpeg,train,def_front
1489,3.25,354.0,data_clean\train\def_front\cast_def_0_6029.jpeg,train,data_clean\train\def_front\cast_def_0_9519.jpeg,train,def_front
6,3.25,350.0,data_clean\train\def_front\cast_def_0_2225.jpeg,train,data_clean\train\def_front\cast_def_0_4615.jpeg,train,def_front
979,3.25,334.0,data_clean\train\ok_front\cast_ok_0_6134.jpeg,train,data_clean\val\ok_front\cast_ok_0_1382.jpeg,val,ok_front
6,3.25,26.0,data_clean\train\def_front\cast_def_0_5493.jpeg,train,data_clean\val\def_front\cast_def_0_1291.jpeg,val,def_front
324,3.25,354.0,data_clean\train\ok_front\cast_ok_0_5611.jpeg,train,data_clean\train\ok_front\cast_ok_0_5830.jpeg,train,ok_front
143,3.26,298.0,data_clean\train\ok_front\cast_ok_0_233.jpeg,train,data_clean\train\ok_front\cast_ok_0_3076.jpeg,train,ok_front
23,3.26,338.0,data_clean\train\ok_front\cast_ok_0_421.jpeg,train,data_clean\train\ok_front\cast_ok_0_7279.jpeg,train,ok_front
329,3.26,276.0,data_clean\train\ok_front\cast_ok_0_5117.jpeg,train,data_clean\train\ok_front\cast_ok_0_9110.jpeg,train,ok_front
1703,3.26,350.0,data_clean\train\def_front\cast_def_0_5925.jpeg,train,data_clean\train\def_front\cast_def_0_7762.jpeg,train,def_front
68,3.26,198.0,data_clean\train\ok_front\cast_ok_0_3115.jpeg,train,data_clean\train\ok_front\cast_ok_0_9883.jpeg,train,ok_front
1320,3.26,160.0,data_clean\train\ok_front\cast_ok_0_1527.jpeg,train,data_clean\train\ok_front\cast_ok_0_4219.jpeg,train,ok_front
1181,3.26,0.0,data_clean\train\def_front\cast_def_0_3288.jpeg,train,data_clean\train\def_front\cast_def_0_5883.jpeg,train,def_front
704,3.26,336.0,data_clean\train\def_front\cast_def_0_1863.jpeg,train,data_clean\train\def_front\cast_def_0_4957.jpeg,train,def_front
45,3.26,342.0,data_clean\train\ok_front\cast_ok_0_147.jpeg,train,data_clean\train\ok_front\cast_ok_0_284.jpeg,train,ok_front
330,3.26,22.0,data_clean\train\ok_front\cast_ok_0_467.jpeg,train,data_clean\train\ok_front\cast_ok_0_9941.jpeg,train,ok_front
32,3.26,116.0,data_clean\train\def_front\cast_def_0_3544.jpeg,train,data_clean\val\def_front\cast_def_0_616.jpeg,val,def_front
301,3.26,334.0,data_clean\train\ok_front\cast_ok_0_8811.jpeg,train,data_clean\train\ok_front\cast_ok_0_9851.jpeg,train,ok_front
35,3.26,14.0,data_clean\train\def_front\cast_def_0_5544.jpeg,train,data_clean\train\def_front\cast_def_0_6104.jpeg,train,def_front
23,3.26,18.0,data_clean\train\ok_front\cast_ok_0_6346.jpeg,train,data_clean\train\ok_front\cast_ok_0_7279.jpeg,train,ok_front
1354,3.26,54.0,data_clean\train\ok_front\cast_ok_0_2569.jpeg,train,data_clean\train\ok_front\cast_ok_0_5783.jpeg,train,ok_front
256,3.26,338.0,data_clean\train\def_front\cast_def_0_5354.jpeg,train,data_clean\train\def_front\cast_def_0_5584.jpeg,train,def_front
89,3.26,34.0,data_clean\train\def_front\cast_def_0_6686.jpeg,train,data_clean\train\def_front\cast_def_0_8227.jpeg,train,def_front
57,3.26,144.0,data_clean\train\ok_front\cast_ok_0_6379.jpeg,train,data_clean\train\ok_front\cast_ok_0_782.jpeg,train,ok_front
352,3.26,56.0,data_clean\train\ok_front\cast_ok_0_772.jpeg,train,data_clean\val\ok_front\cast_ok_0_1209.jpeg,val,ok_front
971,3.26,58.0,data_clean\train\ok_front\cast_ok_0_2974.jpeg,train,data_clean\val\ok_front\cast_ok_0_8637.jpeg,val,ok_front
539,3.26,16.0,data_clean\train\ok_front\cast_ok_0_6430.jpeg,train,data_clean\train\ok_front\cast_ok_0_8919.jpeg,train,ok_front
269,3.26,174.0,data_clean\train\ok_front\cast_ok_0_1258.jpeg,train,data_clean\train\ok_front\cast_ok_0_2541.jpeg,train,ok_front
43,3.26,180.0,data_clean\train\ok_front\cast_ok_0_1296.jpeg,train,data_clean\train\ok_front\cast_ok_0_5280.jpeg,train,ok_front
331,3.26,24.0,data_clean\train\ok_front\cast_ok_0_5323.jpeg,train,data_clean\train\ok_front\cast_ok_0_9190.jpeg,train,ok_front
262,3.26,10.0,data_clean\train\ok_front\cast_ok_0_6878.jpeg,train,data_clean\train\ok_front\cast_ok_0_841.jpeg,train,ok_front
349,3.26,316.0,data_clean\train\ok_front\cast_ok_0_6354.jpeg,train,data_clean\train\ok_front\cast_ok_0_6947.jpeg,train,ok_front
812,3.27,6.0,data_clean\train\def_front\cast_def_0_5541.jpeg,train,data_clean\train\def_front\cast_def_0_772.jpeg,train,def_front
482,3.27,10.0,data_clean\train\ok_front\cast_ok_0_3640.jpeg,train,data_clean\train\ok_front\cast_ok_0_7087.jpeg,train,ok_front
60,3.27,334.0,data_clean\train\ok_front\cast_ok_0_7511.jpeg,train,data_clean\train\ok_front\cast_ok_0_9350.jpeg,train,ok_front
1385,3.27,348.0,data_clean\train\ok_front\cast_ok_0_2982.jpeg,train,data_clean\train\ok_front\cast_ok_0_9831.jpeg,train,ok_front
553,3.27,10.0,data_clean\train\ok_front\cast_ok_0_3255.jpeg,train,data_clean\train\ok_front\cast_ok_0_6131.jpeg,train,ok_front
155,3.27,120.0,data_clean\train\ok_front\cast_ok_0_7806.jpeg,train,data_clean\train\ok_front\cast_ok_0_8235.jpeg,train,ok_front
138,3.27,354.0,data_clean\train\ok_front\cast_ok_0_189.jpeg,train,data_clean\train\ok_front\cast_ok_0_8044.jpeg,train,ok_front
62,3.27,46.0,data_clean\train\ok_front\cast_ok_0_6139.jpeg,train,data_clean\train\ok_front\cast_ok_0_7901.jpeg,train,ok_front
,3.27,294.0,data_clean\train\ok_front\cast_ok_0_3349.jpeg,train,data_clean\train\ok_front\cast_ok_0_7272.jpeg,train,ok_front
1329,3.27,346.0,data_clean\train\ok_front\cast_ok_0_7141.jpeg,train,data_clean\train\ok_front\cast_ok_0_8031.jpeg,train,ok_front
134,3.27,152.0,data_clean\train\ok_front\cast_ok_0_146.jpeg,train,data_clean\train\ok_front\cast_ok_0_248.jpeg,train,ok_front
131,3.27,150.0,data_clean\train\ok_front\cast_ok_0_2383.jpeg,train,data_clean\train\ok_front\cast_ok_0_9537.jpeg,train,ok_front
1116,3.27,6.0,data_clean\train\def_front\cast_def_0_9658.jpeg,train,data_clean\val\def_front\cast_def_0_1137.jpeg,val,def_front
143,3.27,22.0,data_clean\train\ok_front\cast_ok_0_233.jpeg,train,data_clean\val\ok_front\cast_ok_0_2829.jpeg,val,ok_front
241,3.27,0.0,data_clean\train\def_front\cast_def_0_5894.jpeg,train,data_clean\val\def_front\cast_def_0_621.jpeg,val,def_front
809,3.27,6.0,data_clean\train\def_front\cast_def_0_7679.jpeg,train,data_clean\train\def_front\cast_def_0_8837.jpeg,train,def_front
51,3.27,6.0,data_clean\train\ok_front\cast_ok_0_608.jpeg,train,data_clean\val\ok_front\cast_ok_0_238.jpeg,val,ok_front
794,3.27,332.0,data_clean\train\def_front\cast_def_0_527.jpeg,train,data_clean\train\def_front\cast_def_0_6392.jpeg,train,def_front
444,3.27,334.0,data_clean\train\def_front\cast_def_0_3866.jpeg,train,data_clean\val\def_front\cast_def_0_26.jpeg,val,def_front
55,3.27,336.0,data_clean\train\ok_front\cast_ok_0_316.jpeg,train,data_clean\train\ok_front\cast_ok_0_6353.jpeg,train,ok_front
330,3.27,236.0,data_clean\train\ok_front\cast_ok_0_4152.jpeg,train,data_clean\train\ok_front\cast_ok_0_8503.jpeg,train,ok_front
18,3.27,98.0,data_clean\train\ok_front\cast_ok_0_3971.jpeg,train,data_clean\val\ok_front\cast_ok_0_2829.jpeg,val,ok_front
500,3.27,328.0,data_clean\train\ok_front\cast_ok_0_6825.jpeg,train,data_clean\train\ok_front\cast_ok_0_8995.jpeg,train,ok_front
170,3.28,18.0,data_clean\train\ok_front\cast_ok_0_4623.jpeg,train,data_clean\val\ok_front\cast_ok_0_1145.jpeg,val,ok_front
1012,3.28,140.0,data_clean\train\ok_front\cast_ok_0_4293.jpeg,train,data_clean\train\ok_front\cast_ok_0_7260.jpeg,train,ok_front
1245,3.28,20.0,data_clean\train\def_front\cast_def_0_7395.jpeg,train,data_clean\train\def_front\cast_def_0_8634.jpeg,train,def_front
330,3.28,180.0,data_clean\train\ok_front\cast_ok_0_2963.jpeg,train,data_clean\train\ok_front\cast_ok_0_467.jpeg,train,ok_front
1205,3.28,202.0,data_clean\train\def_front\cast_def_0_3757.jpeg,train,data_clean\train\def_front\cast_def_0_8904.jpeg,train,def_front
156,3.28,18.0,data_clean\train\ok_front\cast_ok_0_3970.jpeg,train,data_clean\train\ok_front\cast_ok_0_6365.jpeg,train,ok_front
155,3.28,20.0,data_clean\train\ok_front\cast_ok_0_1792.jpeg,train,data_clean\train\ok_front\cast_ok_0_4325.jpeg,train,ok_front
111,3.28,18.0,data_clean\train\def_front\cast_def_0_2558.jpeg,train,data_clean\val\def_front\cast_def_0_2274.jpeg,val,def_front
,3.28,176.0,data_clean\train\ok_front\cast_ok_0_5458.jpeg,train,data_clean\train\ok_front\cast_ok_0_7107.jpeg,train,ok_front
1425,3.28,22.0,data_clean\train\ok_front\cast_ok_0_5988.jpeg,train,data_clean\train\ok_front\cast_ok_0_9155.jpeg,train,ok_front
105,3.28,0.0,data_clean\train\def_front\cast_def_0_6676.jpeg,train,data_clean\train\def_front\cast_def_0_9254.jpeg,train,def_front
566,3.28,0.0,data_clean\train\ok_front\cast_ok_0_5220.jpeg,train,data_clean\train\ok_front\cast_ok_0_8085.jpeg,train,ok_front
906,3.28,50.0,data_clean\train\ok_front\cast_ok_0_7683.jpeg,train,data_clean\train\ok_front\cast_ok_0_9001.jpeg,train,ok_front
543,3.28,242.0,data_clean\train\ok_front\cast_ok_0_205.jpeg,train,data_clean\train\ok_front\cast_ok_0_4045.jpeg,train,ok_front
85,3.28,266.0,data_clean\train\def_front\cast_def_0_7910.jpeg,train,data_clean\train\def_front\cast_def_0_9165.jpeg,train,def_front
804,3.28,354.0,data_clean\train\def_front\cast_def_0_3865.jpeg,train,data_clean\train\def_front\cast_def_0_774.jpeg,train,def_front
318,3.28,356.0,data_clean\train\ok_front\cast_ok_0_2315.jpeg,train,data_clean\train\ok_front\cast_ok_0_5896.jpeg,train,ok_front
885,3.28,114.0,data_clean\train\ok_front\cast_ok_0_1976.jpeg,train,data_clean\train\ok_front\cast_ok_0_8643.jpeg,train,ok_front
94,3.28,352.0,data_clean\val\def_front\cast_def_0_1618.jpeg,val,data_clean\val\def_front\cast_def_0_221.jpeg,val,def_front
39,3.28,14.0,data_clean\train\ok_front\cast_ok_0_3278.jpeg,train,data_clean\val\ok_front\cast_ok_0_235.jpeg,val,ok_front
134,3.28,336.0,data_clean\train\ok_front\cast_ok_0_146.jpeg,train,data_clean\train\ok_front\cast_ok_0_590.jpeg,train,ok_front
1305,3.28,14.0,data_clean\train\ok_front\cast_ok_0_5779.jpeg,train,data_clean\train\ok_front\cast_ok_0_8724.jpeg,train,ok_front
957,3.29,250.0,data_clean\train\ok_front\cast_ok_0_5074.jpeg,train,data_clean\train\ok_front\cast_ok_0_713.jpeg,train,ok_front
162,3.29,332.0,data_clean\train\ok_front\cast_ok_0_7255.jpeg,train,data_clean\train\ok_front\cast_ok_0_7622.jpeg,train,ok_front
7,3.29,18.0,data_clean\train\ok_front\cast_ok_0_2057.jpeg,train,data_clean\train\ok_front\cast_ok_0_3156.jpeg,train,ok_front
570,3.29,332.0,data_clean\train\ok_front\cast_ok_0_4316.jpeg,train,data_clean\train\ok_front\cast_ok_0_6093.jpeg,train,ok_front
1791,3.29,26.0,data_clean\train\ok_front\cast_ok_0_239.jpeg,train,data_clean\train\ok_front\cast_ok_0_9502.jpeg,train,ok_front
547,3.29,14.0,data_clean\train\ok_front\cast_ok_0_294.jpeg,train,data_clean\val\ok_front\cast_ok_0_1171.jpeg,val,ok_front
156,3.29,204.0,data_clean\train\ok_front\cast_ok_0_3970.jpeg,train,data_clean\train\ok_front\cast_ok_0_9440.jpeg,train,ok_front
143,3.29,292.0,data_clean\train\ok_front\cast_ok_0_1545.jpeg,train,data_clean\train\ok_front\cast_ok_0_3076.jpeg,train,ok_front
490,3.29,166.0,data_clean\train\ok_front\cast_ok_0_1241.jpeg,train,data_clean\train\ok_front\cast_ok_0_3063.jpeg,train,ok_front
1032,3.29,280.0,data_clean\train\ok_front\cast_ok_0_6063.jpeg,train,data_clean\train\ok_front\cast_ok_0_6207.jpeg,train,ok_front
59,3.29,120.0,data_clean\train\ok_front\cast_ok_0_8919.jpeg,train,data_clean\val\ok_front\cast_ok_0_7089.jpeg,val,ok_front
807,3.29,322.0,data_clean\train\def_front\cast_def_0_6967.jpeg,train,data_clean\train\def_front\cast_def_0_8025.jpeg,train,def_front
39,3.29,328.0,data_clean\train\ok_front\cast_ok_0_7357.jpeg,train,data_clean\train\ok_front\cast_ok_0_841.jpeg,train,ok_front
297,3.29,202.0,data_clean\train\ok_front\cast_ok_0_2214.jpeg,train,data_clean\train\ok_front\cast_ok_0_4197.jpeg,train,ok_front
397,3.29,22.0,data_clean\train\def_front\cast_def_0_8640.jpeg,train,data_clean\train\def_front\cast_def_0_9930.jpeg,train,def_front
9,3.29,220.0,data_clean\train\def_front\cast_def_0_3145.jpeg,train,data_clean\train\def_front\cast_def_0_9064.jpeg,train,def_front
145,3.29,258.0,data_clean\train\ok_front\cast_ok_0_5143.jpeg,train,data_clean\train\ok_front\cast_ok_0_913.jpeg,train,ok_front
3,3.29,336.0,data_clean\train\def_front\cast_def_0_56.jpeg,train,data_clean\train\def_front\cast_def_0_8328.jpeg,train,def_front
1238,3.29,0.0,data_clean\train\def_front\cast_def_0_5011.jpeg,train,data_clean\train\def_front\cast_def_0_7777.jpeg,train,def_front
103,3.29,354.0,data_clean\train\def_front\cast_def_0_3882.jpeg,train,data_clean\train\def_front\cast_def_0_9838.jpeg,train,def_front
690,3.29,352.0,data_clean\train\def_front\cast_def_0_8884.jpeg,train,data_clean\val\def_front\cast_def_0_1394.jpeg,val,def_front
785,3.29,22.0,data_clean\train\def_front\cast_def_0_9021.jpeg,train,data_clean\val\def_front\cast_def_0_621.jpeg,val,def_front
,3.29,270.0,data_clean\train\ok_front\cast_ok_0_4464.jpeg,train,data_clean\train\ok_front\cast_ok_0_8863.jpeg,train,ok_front
757,3.29,336.0,data_clean\train\def_front\cast_def_0_2630.jpeg,train,data_clean\val\def_front\cast_def_0_1096.jpeg,val,def_front
1569,3.29,162.0,data_clean\train\def_front\cast_def_0_2611.jpeg,train,data_clean\train\def_front\cast_def_0_6605.jpeg,train,def_front
308,3.29,40.0,data_clean\train\ok_front\cast_ok_0_8128.jpeg,train,data_clean\train\ok_front\cast_ok_0_8316.jpeg,train,ok_front
732,3.29,338.0,data_clean\train\def_front\cast_def_0_2141.jpeg,train,data_clean\train\def_front\cast_def_0_3924.jpeg,train,def_front
157,3.29,14.0,data_clean\train\ok_front\cast_ok_0_1819.jpeg,train,data_clean\train\ok_front\cast_ok_0_8265.jpeg,train,ok_front
865,3.29,348.0,data_clean\train\ok_front\cast_ok_0_1815.jpeg,train,data_clean\train\ok_front\cast_ok_0_9594.jpeg,train,ok_front
506,3.30,334.0,data_clean\train\ok_front\cast_ok_0_2996.jpeg,train,data_clean\train\ok_front\cast_ok_0_392.jpeg,train,ok_front
624,3.30,124.0,data_clean\train\ok_front\cast_ok_0_3825.jpeg,train,data_clean\train\ok_front\cast_ok_0_4632.jpeg,train,ok_front
102,3.30,34.0,data_clean\train\def_front\cast_def_0_5274.jpeg,train,data_clean\train\def_front\cast_def_0_6926.jpeg,train,def_front
16,3.30,164.0,data_clean\train\ok_front\cast_ok_0_6898.jpeg,train,data_clean\train\ok_front\cast_ok_0_8885.jpeg,train,ok_front
52,3.30,8.0,data_clean\train\ok_front\cast_ok_0_1720.jpeg,train,data_clean\train\ok_front\cast_ok_0_5150.jpeg,train,ok_front
783,3.30,74.0,data_clean\train\def_front\cast_def_0_5503.jpeg,train,data_clean\train\def_front\cast_def_0_8505.jpeg,train,def_front
248,3.30,0.0,data_clean\train\def_front\cast_def_0_4073.jpeg,train,data_clean\train\ok_front\cast_ok_0_3158.jpeg,train,def_front
1512,3.30,328.0,data_clean\train\def_front\cast_def_0_122.jpeg,train,data_clean\train\def_front\cast_def_0_7432.jpeg,train,def_front
871,3.30,350.0,data_clean\train\ok_front\cast_ok_0_5898.jpeg,train,data_clean\train\ok_front\cast_ok_0_750.jpeg,train,ok_front
1950,3.30,16.0,data_clean\train\def_front\cast_def_0_4894.jpeg,train,data_clean\train\def_front\cast_def_0_874.jpeg,train,def_front
