file,cluster,distance_to_centre
data_clean\train\def_front\cast_def_0_6368.jpeg,1,156.9152
data_clean\train\def_front\cast_def_0_8323.jpeg,1,156.9910
data_clean\train\def_front\cast_def_0_4241.jpeg,1,157.1959
data_clean\val\def_front\cast_def_0_246.jpeg,1,157.2508
data_clean\train\def_front\cast_def_0_4436.jpeg,1,157.3747
data_clean\train\def_front\cast_def_0_8546.jpeg,1,157.7297
data_clean\train\def_front\cast_def_0_3649.jpeg,1,157.8207
data_clean\train\def_front\cast_def_0_5544.jpeg,1,157.8549
data_clean\train\def_front\cast_def_0_7996.jpeg,1,157.8822
data_clean\train\def_front\cast_def_0_6486.jpeg,1,157.9497
data_clean\val\def_front\cast_def_0_7659.jpeg,1,157.9919
data_clean\train\def_front\cast_def_0_3607.jpeg,1,158.2561
data_clean\train\def_front\cast_def_0_7477.jpeg,1,158.8270
data_clean\val\def_front\cast_def_0_7468.jpeg,1,158.9886
data_clean\train\def_front\cast_def_0_5804.jpeg,1,159.0627
data_clean\train\def_front\cast_def_0_3696.jpeg,1,159.0965
data_clean\train\def_front\cast_def_0_3709.jpeg,1,159.1993
data_clean\train\def_front\cast_def_0_3704.jpeg,1,159.2107
data_clean\train\def_front\cast_def_0_8409.jpeg,1,159.3396
data_clean\train\def_front\cast_def_0_6813.jpeg,1,159.3478
data_clean\train\def_front\cast_def_0_3355.jpeg,1,159.5327
data_clean\val\def_front\cast_def_0_218.jpeg,1,159.5376
data_clean\train\def_front\cast_def_0_7258.jpeg,1,159.7701
data_clean\train\def_front\cast_def_0_9016.jpeg,1,159.8505
data_clean\train\def_front\cast_def_0_3514.jpeg,1,159.8870
data_clean\train\def_front\cast_def_0_3122.jpeg,1,160.2036
data_clean\train\def_front\cast_def_0_2074.jpeg,1,160.2966
data_clean\train\def_front\cast_def_0_925.jpeg,1,160.7694
data_clean\train\def_front\cast_def_0_6092.jpeg,1,160.8480
data_clean\train\def_front\cast_def_0_5520.jpeg,1,160.8651
data_clean\train\def_front\cast_def_0_8415.jpeg,1,160.9505
data_clean\train\def_front\cast_def_0_2139.jpeg,1,161.0374
data_clean\val\def_front\cast_def_0_732.jpeg,1,161.3416
data_clean\train\def_front\cast_def_0_7979.jpeg,1,161.4397
data_clean\train\def_front\cast_def_0_4438.jpeg,1,161.5108
data_clean\train\def_front\cast_def_0_1244.jpeg,1,161.7189
data_clean\val\def_front\new__0_7229.jpeg,1,161.8534
data_clean\train\def_front\cast_def_0_3998.jpeg,1,161.8725
data_clean\train\def_front\cast_def_0_6712.jpeg,1,161.9952
data_clean\val\def_front\cast_def_0_1096.jpeg,1,161.9988
data_clean\train\def_front\cast_def_0_5123.jpeg,1,162.1309
data_clean\train\def_front\cast_def_0_9537.jpeg,1,162.3682
data_clean\train\def_front\cast_def_0_9996.jpeg,1,162.4471
data_clean\train\def_front\cast_def_0_4217.jpeg,1,162.5070
data_clean\train\def_front\cast_def_0_8417.jpeg,1,162.7707
data_clean\train\def_front\cast_def_0_2688.jpeg,1,162.8706
data_clean\train\def_front\cast_def_0_1246.jpeg,1,163.0438
data_clean\val\def_front\cast_def_0_221.jpeg,1,163.0639
data_clean\train\def_front\cast_def_0_8131.jpeg,1,163.0945
data_clean\val\def_front\cast_def_0_1507.jpeg,1,163.1647
data_clean\train\def_front\cast_def_0_1325.jpeg,1,163.2331
data_clean\train\def_front\cast_def_0_6066.jpeg,1,163.3456
data_clean\train\def_front\cast_def_0_8535.jpeg,1,163.4014
data_clean\train\def_front\cast_def_0_4379.jpeg,1,163.4097
data_clean\train\def_front\cast_def_0_9569.jpeg,1,163.4731
data_clean\train\def_front\cast_def_0_2716.jpeg,1,163.6880
data_clean\train\def_front\cast_def_0_4452.jpeg,1,163.8647
data_clean\train\def_front\cast_def_0_7100.jpeg,1,164.1436
data_clean\train\def_front\cast_def_0_3443.jpeg,1,164.2941
data_clean\train\def_front\cast_def_0_4135.jpeg,1,164.3084
data_clean\train\def_front\cast_def_0_1733.jpeg,1,164.7796
data_clean\train\def_front\cast_def_0_4165.jpeg,1,164.8868
data_clean\train\def_front\cast_def_0_8940.jpeg,1,165.0969
data_clean\train\def_front\cast_def_0_5154.jpeg,1,165.1569
data_clean\train\def_front\cast_def_0_2867.jpeg,1,165.1818
data_clean\train\def_front\cast_def_0_1097.jpeg,1,165.3017
data_clean\train\def_front\cast_def_0_9552.jpeg,1,165.5977
data_clean\train\def_front\cast_def_0_7809.jpeg,1,165.7302
data_clean\train\def_front\cast_def_0_7528.jpeg,1,165.7506
data_clean\train\def_front\cast_def_0_6418.jpeg,1,165.8449
data_clean\val\def_front\cast_def_0_1573.jpeg,1,165.8608
data_clean\val\def_front\cast_def_0_2453.jpeg,1,165.9500
data_clean\val\def_front\cast_def_0_1518.jpeg,1,166.0263
data_clean\train\def_front\cast_def_0_3623.jpeg,1,166.0286
data_clean\train\def_front\cast_def_0_8069.jpeg,1,166.3416
data_clean\train\def_front\cast_def_0_6381.jpeg,1,166.5980
data_clean\train\def_front\cast_def_0_7773.jpeg,1,166.7674
data_clean\val\def_front\new__0_8159.jpeg,1,166.8186
data_clean\train\def_front\cast_def_0_8413.jpeg,1,167.0598
data_clean\val\def_front\cast_def_0_2480.jpeg,1,167.1362
data_clean\train\def_front\cast_def_0_5251.jpeg,1,167.1397
data_clean\train\def_front\cast_def_0_5848.jpeg,1,167.3307
data_clean\train\def_front\cast_def_0_6519.jpeg,1,167.5019
data_clean\train\def_front\cast_def_0_9757.jpeg,1,167.7038
data_clean\val\def_front\cast_def_0_2372.jpeg,1,167.9761
data_clean\train\def_front\cast_def_0_9599.jpeg,1,167.9842
data_clean\train\def_front\cast_def_0_8318.jpeg,1,167.9981
data_clean\train\def_front\cast_def_0_5881.jpeg,1,168.5310
data_clean\train\def_front\cast_def_0_3822.jpeg,1,168.8580
data_clean\train\def_front\cast_def_0_3770.jpeg,1,168.9225
data_clean\val\def_front\cast_def_0_2179.jpeg,1,169.6441
data_clean\val\def_front\cast_def_0_666.jpeg,1,170.0874
data_clean\val\def_front\cast_def_0_519.jpeg,1,170.2805
data_clean\train\def_front\cast_def_0_423.jpeg,1,170.3369
data_clean\train\def_front\cast_def_0_7136.jpeg,1,170.4052
data_clean\train\def_front\cast_def_0_5508.jpeg,1,170.4252
data_clean\train\def_front\cast_def_0_7545.jpeg,1,170.6613
data_clean\train\def_front\cast_def_0_5920.jpeg,1,170.7856
data_clean\train\def_front\cast_def_0_4149.jpeg,1,170.8931
data_clean\train\def_front\cast_def_0_2940.jpeg,1,170.9936
data_clean\train\def_front\cast_def_0_9390.jpeg,1,170.9965
data_clean\val\def_front\cast_def_0_2176.jpeg,1,171.1803
data_clean\train\def_front\cast_def_0_7269.jpeg,1,171.3374
data_clean\val\def_front\cast_def_0_1618.jpeg,1,171.4122
data_clean\train\def_front\cast_def_0_6901.jpeg,1,171.4125
data_clean\train\def_front\cast_def_0_9813.jpeg,1,171.4270
data_clean\train\def_front\cast_def_0_5417.jpeg,1,171.4296
data_clean\train\def_front\cast_def_0_909.jpeg,1,171.6040
data_clean\train\def_front\cast_def_0_4209.jpeg,1,171.7334
data_clean\train\def_front\cast_def_0_6663.jpeg,1,172.0178
data_clean\train\def_front\cast_def_0_8525.jpeg,1,172.2273
data_clean\train\def_front\cast_def_0_5220.jpeg,1,172.2396
data_clean\train\def_front\cast_def_0_2693.jpeg,1,172.2457
data_clean\train\def_front\cast_def_0_5980.jpeg,1,172.4234
data_clean\val\def_front\cast_def_0_1381.jpeg,1,172.8065
data_clean\train\def_front\cast_def_0_2641.jpeg,1,172.8480
data_clean\val\def_front\cast_def_0_1544.jpeg,1,172.9086
data_clean\train\def_front\cast_def_0_4639.jpeg,1,172.9572
data_clean\train\def_front\cast_def_0_7820.jpeg,1,173.0598
data_clean\train\def_front\cast_def_0_3084.jpeg,1,173.1037
data_clean\val\def_front\cast_def_0_9925.jpeg,1,173.1624
data_clean\train\def_front\cast_def_0_3382.jpeg,1,173.2095
data_clean\train\def_front\cast_def_0_8259.jpeg,1,173.2522
data_clean\train\def_front\cast_def_0_3252.jpeg,1,174.2144
data_clean\val\def_front\cast_def_0_1492.jpeg,1,174.2349
data_clean\train\def_front\cast_def_0_331.jpeg,1,174.5542
data_clean\train\def_front\cast_def_0_2073.jpeg,1,174.5718
data_clean\train\def_front\cast_def_0_9184.jpeg,1,174.7225
data_clean\train\def_front\cast_def_0_4916.jpeg,1,174.8030
data_clean\train\def_front\cast_def_0_6732.jpeg,1,175.3417
data_clean\train\def_front\cast_def_0_2401.jpeg,1,175.3882
data_clean\train\def_front\cast_def_0_9697.jpeg,1,175.5359
data_clean\train\def_front\cast_def_0_8605.jpeg,1,175.5491
data_clean\train\def_front\cast_def_0_9351.jpeg,1,175.9023
data_clean\train\def_front\cast_def_0_1310.jpeg,1,176.2079
data_clean\train\def_front\cast_def_0_1375.jpeg,1,176.2119
data_clean\train\def_front\cast_def_0_4430.jpeg,1,176.2303
data_clean\train\def_front\cast_def_0_7699.jpeg,1,176.5374
data_clean\train\def_front\cast_def_0_2240.jpeg,1,176.7595
data_clean\train\def_front\cast_def_0_9659.jpeg,1,176.8885
data_clean\train\def_front\cast_def_0_2229.jpeg,1,176.9659
data_clean\train\def_front\cast_def_0_7118.jpeg,1,177.0308
data_clean\train\def_front\cast_def_0_6222.jpeg,1,177.2027
data_clean\train\def_front\cast_def_0_997.jpeg,1,177.2275
data_clean\train\def_front\cast_def_0_5195.jpeg,1,177.5280
data_clean\train\def_front\cast_def_0_7140.jpeg,1,177.6725
data_clean\val\def_front\cast_def_0_1231.jpeg,1,177.7553
data_clean\train\def_front\cast_def_0_5369.jpeg,1,178.3007
data_clean\train\def_front\cast_def_0_148.jpeg,1,178.4406
data_clean\train\def_front\cast_def_0_9252.jpeg,1,178.4917
data_clean\train\def_front\cast_def_0_9576.jpeg,1,178.7477
data_clean\train\def_front\cast_def_0_1776.jpeg,1,178.7514
data_clean\train\def_front\cast_def_0_9914.jpeg,1,178.8800
data_clean\train\def_front\cast_def_0_983.jpeg,1,178.8820
data_clean\train\def_front\cast_def_0_1762.jpeg,1,178.9119
data_clean\train\def_front\cast_def_0_2768.jpeg,1,179.1735
data_clean\train\def_front\cast_def_0_8076.jpeg,1,179.2356
data_clean\train\def_front\cast_def_0_3353.jpeg,1,179.2968
data_clean\train\def_front\cast_def_0_3867.jpeg,1,179.6066
data_clean\train\def_front\cast_def_0_7472.jpeg,1,179.6794
data_clean\train\def_front\cast_def_0_7016.jpeg,1,179.8396
data_clean\train\def_front\cast_def_0_4592.jpeg,1,180.3627
data_clean\train\def_front\cast_def_0_8548.jpeg,1,180.3766
data_clean\train\def_front\cast_def_0_1069.jpeg,1,180.7448
data_clean\train\def_front\cast_def_0_5493.jpeg,1,181.1371
data_clean\train\def_front\cast_def_0_8359.jpeg,1,181.1571
data_clean\train\def_front\cast_def_0_7881.jpeg,1,181.2522
data_clean\train\def_front\cast_def_0_1315.jpeg,1,181.5311
data_clean\train\def_front\cast_def_0_1289.jpeg,1,181.5333
data_clean\train\def_front\cast_def_0_4482.jpeg,1,181.7129
data_clean\train\def_front\cast_def_0_5737.jpeg,1,182.1396
data_clean\train\def_front\cast_def_0_7457.jpeg,1,182.4222
data_clean\val\def_front\cast_def_0_1529.jpeg,1,182.8239
data_clean\train\def_front\cast_def_0_3192.jpeg,1,182.8849
data_clean\train\def_front\cast_def_0_743.jpeg,1,182.9519
data_clean\train\def_front\cast_def_0_5898.jpeg,1,183.1276
data_clean\train\def_front\cast_def_0_5358.jpeg,1,183.2966
data_clean\train\def_front\cast_def_0_5106.jpeg,1,183.3723
data_clean\train\def_front\cast_def_0_5413.jpeg,1,183.5589
data_clean\train\def_front\cast_def_0_7696.jpeg,1,183.6504
data_clean\train\def_front\cast_def_0_3080.jpeg,1,183.8060
data_clean\train\def_front\cast_def_0_5503.jpeg,1,183.8328
data_clean\train\def_front\cast_def_0_7081.jpeg,1,183.9458
data_clean\train\def_front\cast_def_0_5961.jpeg,1,184.1464
data_clean\train\def_front\cast_def_0_6960.jpeg,1,184.1591
data_clean\train\def_front\cast_def_0_9408.jpeg,1,184.2621
data_clean\train\def_front\cast_def_0_8762.jpeg,1,184.6587
data_clean\train\def_front\cast_def_0_8576.jpeg,1,184.7452
data_clean\train\def_front\cast_def_0_597.jpeg,1,185.1189
data_clean\train\def_front\cast_def_0_548.jpeg,1,185.1404
data_clean\train\def_front\cast_def_0_7931.jpeg,1,185.1962
data_clean\train\def_front\cast_def_0_4890.jpeg,1,185.5647
data_clean\train\def_front\cast_def_0_6196.jpeg,1,185.6394
data_clean\train\def_front\cast_def_0_8482.jpeg,1,185.7508
data_clean\train\def_front\cast_def_0_726.jpeg,1,185.7720
data_clean\train\def_front\cast_def_0_3107.jpeg,1,185.8857
data_clean\train\def_front\cast_def_0_7986.jpeg,1,185.9107
data_clean\train\def_front\cast_def_0_9626.jpeg,1,185.9410
data_clean\train\def_front\cast_def_0_5696.jpeg,1,186.1261
data_clean\train\def_front\cast_def_0_105.jpeg,1,186.2495
data_clean\train\def_front\cast_def_0_4511.jpeg,1,186.3268
data_clean\train\def_front\cast_def_0_2595.jpeg,1,186.3425
data_clean\train\def_front\cast_def_0_3445.jpeg,1,186.3825
data_clean\train\def_front\cast_def_0_1004.jpeg,1,186.4467
data_clean\train\def_front\cast_def_0_7884.jpeg,1,186.5763
data_clean\train\def_front\cast_def_0_107.jpeg,1,186.6089
data_clean\val\def_front\cast_def_0_461.jpeg,1,186.8478
data_clean\train\def_front\cast_def_0_1763.jpeg,1,186.8850
data_clean\train\def_front\cast_def_0_4128.jpeg,1,186.9315
data_clean\train\def_front\cast_def_0_7212.jpeg,1,187.0621
data_clean\val\def_front\cast_def_0_555.jpeg,1,187.0849
data_clean\train\def_front\cast_def_0_3248.jpeg,1,187.3620
data_clean\train\def_front\cast_def_0_3180.jpeg,1,187.5172
data_clean\val\def_front\cast_def_0_506.jpeg,1,187.5327
data_clean\train\def_front\cast_def_0_9379.jpeg,1,188.1068
data_clean\train\def_front\cast_def_0_6751.jpeg,1,188.1429
data_clean\train\def_front\cast_def_0_5335.jpeg,1,188.2572
data_clean\val\def_front\new__0_8634.jpeg,1,188.4738
data_clean\val\def_front\cast_def_0_1476.jpeg,1,188.6311
data_clean\train\def_front\cast_def_0_7875.jpeg,1,188.8979
data_clean\train\def_front\cast_def_0_9183.jpeg,1,189.4565
data_clean\train\def_front\cast_def_0_8062.jpeg,1,189.4735
data_clean\train\def_front\cast_def_0_6038.jpeg,1,189.5076
data_clean\train\def_front\cast_def_0_3803.jpeg,1,189.8898
data_clean\train\def_front\cast_def_0_1919.jpeg,1,190.0297
data_clean\train\def_front\cast_def_0_2383.jpeg,1,190.3366
data_clean\train\def_front\cast_def_0_8643.jpeg,1,190.4653
data_clean\train\def_front\cast_def_0_9049.jpeg,1,190.7679
data_clean\train\def_front\cast_def_0_6506.jpeg,1,190.8677
data_clean\train\def_front\cast_def_0_6996.jpeg,1,191.0567
data_clean\train\def_front\cast_def_0_2469.jpeg,1,191.1178
data_clean\train\def_front\cast_def_0_904.jpeg,1,191.2470
data_clean\train\def_front\cast_def_0_4652.jpeg,1,191.4220
data_clean\train\def_front\cast_def_0_2082.jpeg,1,191.4259
data_clean\train\def_front\cast_def_0_4707.jpeg,1,192.0322
data_clean\train\def_front\cast_def_0_9397.jpeg,1,192.0812
data_clean\train\def_front\cast_def_0_116.jpeg,1,192.2356
data_clean\train\def_front\cast_def_0_640.jpeg,1,192.3167
data_clean\train\def_front\cast_def_0_7314.jpeg,1,192.3910
data_clean\train\def_front\cast_def_0_2478.jpeg,1,192.4158
data_clean\train\def_front\cast_def_0_3746.jpeg,1,192.4374
data_clean\train\def_front\cast_def_0_4231.jpeg,1,192.4448
data_clean\train\def_front\cast_def_0_5011.jpeg,1,192.5080
data_clean\train\def_front\cast_def_0_5364.jpeg,1,192.9095
data_clean\train\def_front\cast_def_0_7712.jpeg,1,192.9371
data_clean\train\def_front\cast_def_0_7727.jpeg,1,193.4172
data_clean\train\def_front\cast_def_0_3572.jpeg,1,194.0244
data_clean\train\def_front\cast_def_0_3620.jpeg,1,194.4056
data_clean\train\def_front\cast_def_0_5935.jpeg,1,194.6992
data_clean\train\def_front\cast_def_0_5139.jpeg,1,195.2315
data_clean\train\def_front\cast_def_0_3087.jpeg,1,195.3944
data_clean\train\def_front\cast_def_0_6822.jpeg,1,195.8856
data_clean\train\def_front\cast_def_0_3059.jpeg,1,196.6511
data_clean\train\def_front\cast_def_0_1272.jpeg,1,196.8874
data_clean\val\def_front\cast_def_0_3503.jpeg,1,197.3094
data_clean\val\def_front\cast_def_0_7442.jpeg,1,197.4744
data_clean\train\def_front\cast_def_0_350.jpeg,1,197.7437
data_clean\train\def_front\cast_def_0_425.jpeg,1,197.9013
data_clean\train\def_front\cast_def_0_5270.jpeg,1,198.3782
data_clean\train\def_front\cast_def_0_7637.jpeg,1,198.5540
data_clean\val\def_front\cast_def_0_1688.jpeg,1,198.6626
data_clean\train\def_front\cast_def_0_9077.jpeg,1,199.2271
data_clean\train\def_front\cast_def_0_2385.jpeg,1,199.8316
data_clean\val\def_front\new__0_5223.jpeg,1,200.2643
data_clean\train\def_front\cast_def_0_7600.jpeg,1,200.4870
data_clean\train\def_front\cast_def_0_6963.jpeg,1,200.7360
data_clean\train\def_front\cast_def_0_4406.jpeg,1,200.7674
data_clean\train\def_front\cast_def_0_9682.jpeg,1,201.6306
data_clean\train\def_front\cast_def_0_8238.jpeg,1,201.7728
data_clean\train\def_front\cast_def_0_5121.jpeg,1,202.1692
data_clean\val\def_front\cast_def_0_1574.jpeg,1,202.4170
data_clean\train\def_front\cast_def_0_3550.jpeg,1,202.6515
data_clean\train\def_front\cast_def_0_5291.jpeg,1,202.9312
data_clean\val\def_front\cast_def_0_661.jpeg,1,202.9732
data_clean\train\def_front\cast_def_0_2076.jpeg,1,203.0213
data_clean\train\def_front\cast_def_0_5318.jpeg,1,203.1918
data_clean\train\def_front\cast_def_0_7776.jpeg,1,204.2938
data_clean\train\def_front\cast_def_0_9482.jpeg,1,204.4693
data_clean\train\def_front\cast_def_0_5004.jpeg,1,204.6050
data_clean\train\def_front\cast_def_0_2158.jpeg,1,205.9298
data_clean\train\def_front\cast_def_0_379.jpeg,1,206.2834
data_clean\val\def_front\cast_def_0_2396.jpeg,1,206.3328
data_clean\train\def_front\cast_def_0_2747.jpeg,1,207.2061
data_clean\train\def_front\cast_def_0_6479.jpeg,1,210.2755
data_clean\train\def_front\cast_def_0_4540.jpeg,1,210.5386
data_clean\train\def_front\cast_def_0_3960.jpeg,1,210.6622
data_clean\train\def_front\cast_def_0_9717.jpeg,1,210.8459
data_clean\train\def_front\cast_def_0_9903.jpeg,1,211.4840
data_clean\train\def_front\cast_def_0_4159.jpeg,1,211.9971
data_clean\train\def_front\cast_def_0_6946.jpeg,1,212.1518
data_clean\train\def_front\cast_def_0_5470.jpeg,1,212.2878
data_clean\train\def_front\cast_def_0_6451.jpeg,1,212.3695
data_clean\train\def_front\cast_def_0_958.jpeg,1,212.5750
data_clean\train\def_front\cast_def_0_8024.jpeg,1,212.6814
data_clean\train\def_front\cast_def_0_5887.jpeg,1,213.2732
data_clean\train\def_front\cast_def_0_4489.jpeg,1,213.3848
data_clean\val\def_front\cast_def_0_2339.jpeg,1,213.8810
data_clean\train\def_front\cast_def_0_9832.jpeg,1,214.0325
data_clean\val\def_front\cast_def_0_504.jpeg,1,214.1626
data_clean\train\def_front\cast_def_0_7561.jpeg,1,216.2401
data_clean\train\def_front\cast_def_0_5741.jpeg,1,216.4044
data_clean\val\def_front\new__0_2306.jpeg,1,216.8692
data_clean\train\def_front\cast_def_0_8177.jpeg,1,217.2679
data_clean\train\def_front\cast_def_0_4939.jpeg,1,217.4798
data_clean\train\def_front\cast_def_0_6915.jpeg,1,217.8963
data_clean\train\def_front\cast_def_0_5018.jpeg,1,217.9225
data_clean\train\def_front\cast_def_0_5818.jpeg,1,219.9034
data_clean\train\def_front\cast_def_0_4325.jpeg,1,219.9986
data_clean\train\def_front\cast_def_0_5995.jpeg,1,220.5002
data_clean\train\def_front\cast_def_0_4548.jpeg,1,220.7287
data_clean\train\def_front\cast_def_0_1899.jpeg,1,221.0184
data_clean\train\def_front\cast_def_0_3771.jpeg,1,221.7821
data_clean\train\def_front\cast_def_0_3882.jpeg,1,222.4534
data_clean\val\def_front\cast_def_0_1359.jpeg,1,223.1975
data_clean\train\def_front\cast_def_0_9775.jpeg,1,223.4584
data_clean\train\def_front\cast_def_0_3341.jpeg,1,224.4189
data_clean\train\def_front\cast_def_0_8191.jpeg,1,224.4695
data_clean\train\def_front\cast_def_0_970.jpeg,1,228.2498
data_clean\train\def_front\cast_def_0_6704.jpeg,1,230.2711
data_clean\val\def_front\new__0_9334.jpeg,1,235.8109
data_clean\train\def_front\cast_def_0_6401.jpeg,1,239.8087
data_clean\train\def_front\cast_def_0_6210.jpeg,1,250.9769
data_clean\train\def_front\cast_def_0_357.jpeg,1,331.6093
data_clean\train\def_front\cast_def_0_2116.jpeg,1,594.2303
data_clean\train\def_front\cast_def_0_3601.jpeg,2,9.2293
data_clean\train\def_front\cast_def_0_8474.jpeg,2,9.3165
data_clean\train\def_front\cast_def_0_5554.jpeg,2,9.6729
data_clean\val\def_front\cast_def_0_1443.jpeg,2,9.7166
data_clean\train\def_front\cast_def_0_6247.jpeg,2,9.8272
data_clean\train\def_front\cast_def_0_8736.jpeg,2,10.0014
data_clean\train\def_front\cast_def_0_6831.jpeg,2,10.1546
data_clean\train\def_front\cast_def_0_1162.jpeg,2,10.2606
data_clean\train\def_front\cast_def_0_2047.jpeg,2,10.6826
data_clean\val\def_front\cast_def_0_2510.jpeg,2,10.8449
data_clean\train\def_front\cast_def_0_7186.jpeg,2,11.0781
data_clean\train\def_front\cast_def_0_9589.jpeg,2,11.2852
data_clean\train\def_front\cast_def_0_8170.jpeg,2,11.2991
data_clean\train\def_front\cast_def_0_6794.jpeg,2,11.3409
data_clean\train\def_front\cast_def_0_1243.jpeg,2,11.4787
data_clean\train\def_front\cast_def_0_8931.jpeg,2,11.5600
data_clean\train\def_front\cast_def_0_9820.jpeg,2,11.5667
data_clean\train\def_front\cast_def_0_6494.jpeg,2,11.6107
data_clean\train\def_front\cast_def_0_6589.jpeg,2,11.6215
data_clean\train\def_front\cast_def_0_5039.jpeg,2,12.1248
